,Author,We,Baby,Doctor,Partner,Nurse,Midwife,Family,Anesthesiologist,Doula
4783,19,8,2,0,5,7,0,0,0,0
4784,35,3,0,0,1,2,0,0,0,0
4785,28,3,0,0,0,3,0,0,0,0
4786,40,0,0,0,2,6,2,0,0,0
4787,15,7,1,0,4,1,5,0,0,0
4788,35,0,3,0,2,1,3,0,0,0
4789,20,8,0,0,2,0,0,0,0,0
4790,5,4,1,0,1,0,0,0,0,0
4791,6,1,0,0,0,0,0,0,0,0
4792,2,1,3,0,0,0,0,0,1,0
4793,5,2,1,0,2,0,3,0,0,0
4794,10,2,2,0,1,0,1,0,0,0
4795,3,0,4,0,0,0,2,0,0,0
4796,3,0,2,0,1,1,1,0,0,0
4797,5,2,1,0,0,0,0,0,0,0
4798,2,0,0,0,0,1,0,0,0,0
4799,4,1,2,0,0,0,0,0,0,0
4800,3,1,0,0,0,0,0,0,0,0
4801,2,1,0,1,0,0,0,0,0,0
4802,2,0,0,0,0,0,0,0,0,0
4803,1,2,0,0,0,0,0,0,0,0
4804,4,0,0,0,0,0,0,0,0,0
4805,6,0,0,0,0,0,0,0,0,0
4806,4,1,1,0,1,0,0,1,0,0
4807,4,0,0,0,0,0,0,0,0,0
4808,6,0,0,0,0,0,0,0,0,0
4809,4,0,0,0,0,0,0,0,0,0
4810,5,0,2,0,0,0,0,0,0,0
4811,1,4,1,0,0,1,0,0,0,0
4812,5,0,0,0,0,0,0,0,0,0
4813,4,0,0,0,0,0,0,0,0,0
4814,5,1,0,0,0,0,0,1,0,0
4815,4,1,0,0,0,0,0,1,0,0
4816,4,0,0,2,0,0,0,0,0,0
4817,4,0,1,1,0,0,0,0,0,0
4818,0,6,1,0,0,0,0,1,0,0
4819,0,0,0,0,0,0,0,0,0,0
4820,9,2,2,0,1,0,0,0,0,1
4821,10,1,0,0,0,0,0,0,0,1
4822,13,1,0,0,0,0,0,0,0,0
4823,5,1,0,0,2,0,0,0,0,0
4824,8,1,1,0,1,0,0,0,0,0
4825,9,0,0,0,0,0,1,0,0,1
4826,10,1,0,0,1,0,1,0,0,3
4827,10,1,1,0,1,0,1,0,0,1
4828,13,0,2,0,0,0,1,0,0,1
4829,4,1,2,0,0,0,1,0,0,0
4830,2,1,0,0,0,0,0,0,0,0
4831,4,1,0,1,0,0,0,0,0,0
4832,0,4,0,0,0,0,0,0,0,0
4833,3,2,0,0,0,0,0,0,0,0
4834,1,2,0,0,0,0,0,0,0,0
4835,1,2,0,0,0,0,0,0,0,0
4836,0,2,0,0,0,0,0,0,0,0
4837,4,2,0,1,0,0,0,0,0,0
4838,1,1,0,0,0,0,0,1,0,0
4839,0,1,0,0,0,0,0,0,0,0
4840,1,0,1,0,0,0,0,0,0,0
4841,2,0,0,0,0,0,0,0,0,0
4842,0,2,0,0,0,0,0,0,0,0
4843,4,1,0,0,0,0,0,0,0,0
4844,4,0,0,0,0,0,0,0,0,0
4845,5,0,1,0,0,0,0,0,0,0
4846,0,0,0,0,0,0,0,0,0,0
4847,2,0,0,0,0,0,0,0,0,0
4848,4,0,0,0,0,0,0,0,0,0
4849,1,1,0,0,0,0,0,0,0,0
4850,8,0,0,0,0,0,0,0,0,0
4851,4,0,0,0,0,0,0,0,0,0
4852,2,1,0,0,1,0,0,0,0,0
4853,4,0,0,0,0,0,0,0,0,0
4854,3,0,0,0,0,0,0,0,0,0
4855,6,0,0,0,0,1,0,0,0,0
4856,5,0,1,0,0,0,0,0,0,0
4857,1,0,2,0,0,0,0,0,0,0
4858,4,1,1,0,0,0,0,0,0,0
4859,1,0,0,0,0,0,0,0,0,0
4860,6,0,2,1,1,0,0,0,0,0
4861,9,0,2,1,0,0,0,0,0,0
4862,8,1,2,0,2,0,0,0,0,0
4863,7,0,0,0,1,0,0,0,0,0
4864,7,0,0,0,0,0,0,0,0,0
4865,10,0,1,0,1,0,0,0,0,0
4866,7,0,5,1,2,0,0,0,0,0
4867,8,0,1,1,1,0,0,0,0,0
4868,4,3,2,0,1,0,0,0,0,0
4869,5,1,1,0,0,0,0,0,0,0
4870,11,0,0,1,0,0,0,0,0,0
4871,5,1,2,0,0,0,0,0,0,0
4872,6,0,0,0,2,0,1,0,0,0
4873,7,0,0,0,0,0,2,1,0,0
4874,14,0,0,0,0,0,0,0,1,0
4875,7,0,2,0,0,0,0,0,0,0
4876,6,0,0,3,1,0,0,0,0,1
4877,11,1,2,2,0,0,0,0,0,0
4878,2,2,0,1,0,0,0,0,0,0
4879,0,0,0,0,0,0,0,0,0,0
4880,4,1,0,0,0,0,0,0,0,0
4881,2,0,1,0,0,0,1,0,0,0
4882,3,0,0,0,0,0,0,0,0,0
4883,2,0,0,0,0,0,0,0,0,0
4884,2,0,0,0,0,0,0,0,0,0
4885,3,0,0,0,0,0,0,0,0,0
4886,2,0,0,0,0,0,1,0,0,0
4887,2,0,1,0,0,0,0,0,0,0
4888,3,0,3,0,1,0,0,0,0,0
4889,0,0,0,0,0,0,0,0,0,0
4890,8,3,2,0,0,0,0,0,0,0
4891,9,4,0,2,0,0,2,0,0,0
4892,14,1,1,1,0,0,2,0,0,0
4893,13,1,0,0,0,1,0,0,0,0
4894,16,0,0,2,1,0,0,0,0,0
4895,9,2,0,2,0,1,0,0,0,0
4896,15,1,0,0,1,0,0,0,0,0
4897,20,0,0,3,2,3,0,0,0,0
4898,17,0,1,0,0,1,0,0,0,0
4899,1,0,0,0,0,0,0,0,0,0
4900,11,2,1,1,1,0,0,0,0,0
4901,9,0,2,1,2,2,0,0,0,0
4902,11,4,2,1,1,1,0,0,0,0
4903,8,0,1,3,1,0,0,0,1,0
4904,9,0,2,1,1,0,0,0,0,0
4905,7,2,1,0,0,0,0,0,0,0
4906,13,2,2,0,1,0,0,0,0,0
4907,4,4,3,0,0,0,0,0,0,0
4908,5,0,3,0,0,0,0,0,0,0
4909,7,1,1,0,0,0,0,0,0,0
4910,1,0,2,0,0,0,1,0,0,0
4911,3,1,1,1,0,0,0,1,0,0
4912,2,1,0,0,1,0,0,0,0,0
4913,2,0,1,0,0,0,0,0,0,0
4914,2,2,0,0,0,0,0,0,0,0
4915,1,0,0,0,0,0,0,0,0,0
4916,3,0,0,0,0,0,0,0,0,0
4917,7,0,0,0,0,0,0,0,0,0
4918,4,0,0,0,0,0,0,0,0,0
4919,2,0,1,0,0,0,0,0,0,0
4920,5,0,0,0,0,0,0,0,0,0
4921,8,0,2,1,0,0,0,0,0,0
4922,7,0,1,0,0,0,0,0,0,0
4923,3,1,1,0,0,0,0,0,0,0
4924,2,0,1,0,0,0,0,0,0,0
4925,3,0,2,1,0,1,0,0,0,0
4926,3,0,1,2,0,0,0,0,0,0
4927,5,0,2,2,0,0,0,0,0,0
4928,6,0,0,0,0,0,0,0,0,0
4929,4,0,1,0,0,0,0,0,0,0
4930,5,3,0,0,0,0,0,0,0,0
4931,6,2,0,0,0,0,0,0,0,2
4932,6,1,0,1,0,0,0,0,0,0
4933,9,0,1,1,0,0,0,0,0,0
4934,9,0,0,0,1,2,0,0,0,0
4935,7,0,1,2,0,1,0,0,0,0
4936,3,3,1,0,1,0,0,0,0,0
4937,4,1,1,2,0,1,0,0,0,0
4938,3,0,1,0,1,0,0,0,0,0
4939,2,0,0,0,0,0,0,0,0,0
4940,3,0,0,0,0,0,0,0,0,0
4941,2,1,0,0,0,0,0,0,0,0
4942,2,0,0,0,0,0,0,0,0,0
4943,0,1,0,0,0,0,0,0,0,0
4944,3,0,0,0,0,0,0,0,0,0
4945,4,0,0,0,0,0,0,0,0,0
4946,2,0,1,0,1,0,0,0,0,0
4947,4,0,0,0,0,0,0,0,0,0
4948,2,0,1,0,0,0,0,0,0,0
4949,0,0,0,0,0,0,0,0,0,0
4950,7,0,0,1,0,0,0,0,0,0
4951,8,1,0,1,0,3,0,0,0,0
4952,6,0,0,0,0,0,0,0,0,0
4953,7,0,0,1,1,2,0,0,0,0
4954,8,1,0,0,3,1,0,0,0,0
4955,9,0,2,0,0,0,0,0,0,0
4956,2,0,1,0,0,0,0,0,0,0
4957,2,1,3,0,0,0,0,0,0,0
4958,7,0,1,0,0,0,0,0,0,0
4959,6,0,1,0,0,0,0,0,0,0
4960,12,0,2,0,0,0,2,0,0,0
4961,19,3,0,0,1,0,1,0,0,0
4962,12,1,0,0,0,0,0,0,0,0
4963,17,2,0,0,1,0,2,0,0,0
4964,19,0,0,0,1,0,0,0,0,0
4965,18,1,0,0,1,0,1,0,0,0
4966,17,1,0,0,1,0,2,0,0,0
4967,12,0,0,1,1,0,1,0,0,0
4968,12,0,2,1,0,0,0,0,0,0
4969,0,0,0,0,0,0,0,0,0,0
4970,3,0,0,0,0,0,0,0,0,0
4971,2,1,0,0,0,0,0,0,0,0
4972,3,1,0,0,1,0,0,0,0,0
4973,3,0,0,0,1,1,0,0,0,0
4974,6,0,0,0,2,0,0,0,0,0
4975,6,0,0,0,1,1,0,0,0,0
4976,5,0,1,0,0,0,0,0,0,0
4977,2,0,0,0,0,0,0,0,0,0
4978,2,2,0,0,0,0,0,0,0,0
4979,0,0,0,0,0,0,0,0,0,0
4980,1,0,0,0,0,0,0,1,0,0
4981,4,0,0,0,0,0,0,0,0,0
4982,2,3,0,0,0,0,0,0,0,0
4983,5,1,0,0,0,0,0,0,0,0
4984,2,2,0,0,0,0,1,0,0,0
4985,7,0,0,0,0,0,0,0,0,0
4986,5,0,0,0,0,0,0,0,0,0
4987,4,0,0,0,0,0,1,0,0,0
4988,2,0,1,0,0,0,0,0,0,0
4989,3,0,0,0,0,0,0,0,0,0
4990,5,0,1,0,0,0,1,0,0,0
4991,5,0,1,0,0,0,1,0,0,0
4992,6,1,0,0,0,0,1,1,0,0
4993,5,0,0,0,1,0,0,0,0,0
4994,6,0,0,0,1,0,0,0,0,0
4995,3,0,1,0,1,0,1,1,0,0
4996,1,4,0,0,0,0,0,1,0,0
4997,5,0,0,0,0,0,1,0,0,0
4998,5,0,2,0,0,0,0,0,0,0
4999,0,2,0,0,0,0,0,0,0,0
5000,3,0,1,2,0,0,0,0,0,0
5001,2,0,0,0,0,0,0,0,0,0
5002,5,0,0,0,0,0,0,0,0,0
5003,2,0,0,2,0,0,0,0,0,0
5004,6,0,0,0,0,0,0,1,0,0
5005,4,1,0,0,0,1,0,0,0,0
5006,6,0,0,0,0,0,0,0,1,0
5007,5,0,0,0,0,0,0,0,0,0
5008,2,3,0,0,0,0,0,0,0,0
5009,3,0,1,0,0,0,0,0,0,0
5010,10,1,1,0,1,1,0,0,0,0
5011,15,2,0,0,2,0,0,0,0,0
5012,20,2,0,0,3,1,1,0,0,0
5013,23,0,0,0,0,0,0,0,0,0
5014,14,1,1,0,1,1,0,0,2,0
5015,13,1,2,0,3,0,1,0,0,0
5016,15,3,3,0,1,1,0,0,0,0
5017,18,3,1,0,2,0,0,1,0,0
5018,11,5,4,0,1,0,0,0,0,0
5019,2,0,0,0,0,0,0,0,0,0
5020,21,2,2,2,1,0,0,0,0,0
5021,19,3,0,0,0,0,0,0,0,0
5022,19,3,2,0,0,2,0,0,0,0
5023,15,6,2,0,3,2,0,0,0,0
5024,22,3,0,0,0,3,0,0,2,0
5025,21,2,1,0,0,2,1,0,0,0
5026,15,5,4,0,1,1,0,0,0,0
5027,17,3,4,0,0,1,0,0,0,0
5028,18,4,3,1,0,0,0,0,0,0
5029,14,0,0,0,0,0,0,0,0,0
5030,7,0,0,0,0,0,0,0,0,0
5031,3,0,0,1,0,0,0,0,0,0
5032,4,0,0,0,0,0,0,0,0,0
5033,3,1,0,0,0,0,0,0,0,0
5034,2,0,1,1,0,0,0,0,0,0
5035,4,1,1,0,0,0,0,0,0,0
5036,7,0,1,0,0,0,0,0,0,0
5037,2,1,0,0,0,0,0,0,0,0
5038,2,2,0,0,0,0,0,0,0,0
5039,0,0,1,0,0,0,0,0,0,0
5040,1,2,1,1,1,0,0,0,0,0
5041,3,1,0,1,0,0,0,0,0,0
5042,7,1,0,1,1,0,0,0,0,0
5043,4,1,0,1,1,0,0,0,0,0
5044,0,0,2,1,0,0,0,0,0,0
5045,8,0,0,0,0,0,0,0,0,0
5046,3,1,0,0,0,0,0,0,0,0
5047,6,0,0,0,0,0,0,0,0,0
5048,5,0,0,0,1,0,0,0,0,0
5049,2,1,1,0,0,0,0,0,0,0
5050,10,0,0,0,1,0,0,0,0,0
5051,3,1,0,0,1,0,0,0,0,0
5052,1,5,0,0,1,0,0,0,0,0
5053,5,2,0,0,1,0,0,0,0,0
5054,1,1,1,0,1,0,1,0,0,0
5055,1,0,1,0,0,0,0,0,0,0
5056,2,1,2,1,1,0,0,0,0,0
5057,5,0,1,0,0,0,0,1,0,0
5058,6,2,2,0,2,0,1,0,0,0
5059,2,3,0,0,1,0,0,0,0,0
5060,4,0,0,0,0,0,0,0,0,0
5061,4,0,1,1,0,0,0,0,0,0
5062,5,0,1,0,0,0,0,0,0,0
5063,4,1,0,1,0,0,0,0,0,0
5064,4,0,1,0,0,0,0,0,0,0
5065,4,0,1,0,0,0,0,0,0,0
5066,6,0,2,1,0,0,0,0,0,0
5067,7,0,1,0,0,0,0,0,0,0
5068,5,0,0,1,0,0,0,0,0,0
5069,4,0,0,1,1,0,0,0,0,0
5070,6,2,2,0,0,0,0,0,0,0
5071,5,0,1,0,0,0,0,0,0,0
5072,5,1,0,0,0,1,0,0,0,0
5073,10,0,2,0,0,0,0,0,0,0
5074,7,0,0,0,1,0,0,0,0,0
5075,12,0,2,0,1,0,0,0,0,0
5076,7,0,1,0,0,0,0,0,0,0
5077,6,0,0,0,0,0,0,1,0,0
5078,10,0,0,0,0,0,0,0,0,0
5079,2,0,0,0,0,0,0,0,0,0
5080,3,0,0,1,0,0,0,0,0,0
5081,7,0,0,0,0,0,0,0,0,0
5082,5,0,0,0,0,0,0,0,0,0
5083,5,0,0,0,0,0,0,0,2,0
5084,3,1,0,0,0,0,0,0,1,0
5085,5,1,0,0,0,0,0,0,0,0
5086,6,0,0,1,0,0,0,0,0,0
5087,2,0,0,0,0,0,0,0,0,0
5088,5,1,1,0,0,0,0,0,0,0
5089,0,0,0,0,0,0,0,0,0,0
5090,4,0,0,0,0,0,0,0,0,0
5091,1,0,1,1,0,0,0,0,0,0
5092,1,2,0,0,0,0,0,0,0,0
5093,1,4,0,0,0,0,0,0,0,0
5094,5,0,0,1,0,0,0,0,0,0
5095,3,0,0,0,0,0,0,0,0,0
5096,4,0,0,0,0,0,0,0,1,0
5097,5,1,0,0,0,1,0,0,0,0
5098,0,1,1,1,0,0,0,0,0,0
5099,2,0,1,0,0,0,0,0,0,0
5100,6,2,0,0,1,0,0,0,0,0
5101,8,1,1,0,0,0,0,0,0,0
5102,5,0,2,0,0,0,0,0,0,0
5103,6,0,0,1,1,0,0,0,0,0
5104,9,0,0,0,0,1,0,0,0,0
5105,6,0,0,0,0,0,0,0,1,0
5106,10,0,1,0,0,0,0,0,0,0
5107,7,0,2,1,0,2,1,0,0,0
5108,10,1,1,0,0,0,0,0,0,0
5109,0,3,0,0,0,0,0,0,0,0
5110,4,2,2,1,1,0,0,0,0,0
5111,1,3,0,1,0,2,0,0,0,0
5112,1,2,0,1,2,0,0,0,0,0
5113,0,6,0,0,4,0,0,0,0,0
5114,3,3,0,0,1,0,0,0,0,0
5115,1,1,0,1,0,1,0,0,0,0
5116,2,0,0,1,2,0,0,0,0,0
5117,0,0,3,0,1,2,0,0,0,0
5118,1,1,2,1,0,0,0,0,0,0
5119,7,1,1,0,0,0,0,0,0,0
5120,5,0,0,0,1,0,0,0,0,0
5121,8,1,0,0,1,0,0,0,0,0
5122,2,2,0,0,0,0,0,0,0,0
5123,7,0,0,0,0,0,0,0,0,0
5124,4,0,0,2,0,0,0,0,0,0
5125,5,0,0,1,0,0,0,0,0,0
5126,4,0,0,0,0,0,0,0,0,0
5127,7,1,1,0,0,1,0,0,0,0
5128,4,0,0,1,0,0,0,0,0,0
5129,3,0,1,0,0,0,0,0,0,0
5130,5,2,0,0,0,0,0,0,0,0
5131,1,0,0,2,0,0,0,0,0,0
5132,6,2,1,1,0,1,0,0,0,0
5133,6,0,1,0,0,1,0,0,0,0
5134,5,0,0,1,0,1,0,0,0,0
5135,6,0,0,0,1,0,0,0,0,0
5136,3,0,0,0,0,1,0,0,0,0
5137,6,1,0,0,0,2,0,0,0,0
5138,7,0,0,1,0,1,0,0,0,0
5139,1,0,0,0,0,0,0,0,0,0
5140,6,3,2,0,0,0,0,1,0,0
5141,11,1,3,0,2,1,0,0,0,0
5142,13,1,3,0,2,0,0,0,0,0
5143,7,6,1,0,1,0,0,0,0,0
5144,13,3,3,1,1,0,0,0,1,0
5145,13,1,1,2,0,0,0,0,1,0
5146,10,2,0,0,0,0,0,0,0,0
5147,18,2,2,0,0,2,0,0,0,0
5148,16,0,1,1,3,2,0,0,0,0
5149,10,0,3,1,0,0,0,0,0,0
5150,7,0,1,0,0,0,0,0,0,0
5151,6,0,0,1,0,1,0,0,0,0
5152,4,0,1,0,0,0,0,0,0,0
5153,1,0,1,0,0,1,0,0,0,0
5154,3,0,1,1,0,0,0,0,0,0
5155,7,0,0,0,0,0,0,0,0,0
5156,2,0,0,0,0,0,0,0,0,0
5157,2,2,0,0,0,1,0,0,0,0
5158,3,1,0,0,0,0,0,1,0,0
5159,4,0,0,0,0,0,0,0,0,0
5160,7,0,1,0,0,0,0,0,0,0
5161,12,0,0,0,0,0,0,0,0,0
5162,8,0,1,0,0,0,0,0,0,0
5163,6,0,0,0,0,0,3,0,0,0
5164,7,1,0,0,1,0,0,0,0,0
5165,11,0,1,0,0,0,1,0,0,0
5166,8,0,0,0,0,0,0,0,0,0
5167,6,0,4,0,1,0,0,0,0,0
5168,6,0,1,0,1,0,1,0,0,0
5169,4,0,1,0,0,0,1,0,0,0
5170,7,0,0,0,0,0,1,0,0,0
5171,2,0,0,0,0,0,0,0,0,0
5172,2,0,2,1,0,0,0,0,0,0
5173,5,0,1,0,0,1,0,0,0,0
5174,4,0,0,0,0,0,0,0,0,0
5175,6,0,0,0,0,0,1,0,0,0
5176,5,0,0,0,1,0,0,0,0,0
5177,6,1,1,0,0,0,0,0,0,0
5178,4,0,2,1,0,0,0,0,0,0
5179,0,0,0,0,0,0,0,0,0,0
5180,9,0,2,1,1,0,0,0,0,0
5181,4,1,0,0,0,0,0,1,0,0
5182,3,0,1,0,0,0,0,0,0,0
5183,10,0,0,0,2,0,0,0,0,0
5184,8,0,0,0,0,0,0,0,0,0
5185,14,0,0,0,0,0,1,0,0,0
5186,5,0,1,0,0,0,0,0,0,0
5187,10,0,1,2,2,0,2,0,0,0
5188,11,0,4,0,0,0,0,0,0,0
5189,2,0,0,0,2,0,0,0,0,0
5190,6,2,0,1,0,0,0,0,0,0
5191,10,0,0,0,0,0,0,0,0,0
5192,1,1,0,1,0,0,0,0,0,0
5193,6,0,0,0,1,0,0,0,0,0
5194,8,0,0,0,1,0,0,0,0,0
5195,8,0,1,1,0,1,0,0,0,0
5196,4,0,0,0,0,0,0,0,0,0
5197,6,0,1,1,0,0,0,0,0,0
5198,11,0,3,0,0,0,0,0,0,0
5199,0,0,0,0,0,0,0,0,0,0
5200,15,6,1,0,1,0,0,0,0,0
5201,5,5,1,0,1,0,0,0,0,0
5202,16,1,1,3,1,0,0,0,0,0
5203,14,3,1,1,0,0,0,0,0,0
5204,19,0,0,1,0,0,0,0,0,0
5205,21,1,0,0,1,1,0,0,0,0
5206,15,0,1,1,1,1,0,0,0,0
5207,5,3,1,1,1,0,0,0,0,0
5208,8,3,1,0,0,0,0,0,0,0
5209,13,0,1,0,0,0,0,1,0,0
5210,2,2,1,0,0,0,0,0,0,0
5211,1,3,1,1,1,0,0,0,0,0
5212,0,1,0,0,0,0,0,0,0,0
5213,3,0,0,0,1,0,0,0,0,0
5214,2,0,0,0,0,0,0,0,0,0
5215,3,0,0,0,0,0,0,0,0,0
5216,3,1,0,0,0,0,0,0,0,0
5217,4,0,1,0,0,0,0,0,0,0
5218,1,0,0,0,0,0,0,0,0,0
5219,1,0,2,0,0,0,0,0,0,0
5220,6,2,0,2,1,0,0,0,0,0
5221,4,0,0,2,1,0,0,1,0,0
5222,8,0,1,1,0,1,0,0,0,0
5223,6,0,0,0,0,0,0,3,0,0
5224,4,0,0,0,1,0,0,3,0,0
5225,8,0,0,0,0,0,0,0,0,0
5226,5,2,0,1,1,2,0,3,0,0
5227,7,1,1,1,0,0,0,0,0,0
5228,4,0,1,0,0,0,0,0,0,0
5229,5,1,2,0,0,0,0,0,0,0
5230,6,0,1,0,0,0,0,0,0,0
5231,8,0,1,0,0,0,0,0,0,0
5232,5,0,2,0,0,0,0,0,1,0
5233,6,0,0,0,0,0,0,1,0,0
5234,7,1,1,0,0,0,0,0,0,0
5235,6,0,0,0,0,0,0,0,0,0
5236,6,0,0,0,0,0,0,0,0,0
5237,7,1,1,0,0,0,0,0,0,0
5238,7,1,1,0,0,0,0,0,0,0
5239,4,0,2,0,0,0,0,1,0,0
5240,6,0,1,0,0,0,0,0,0,0
5241,3,0,0,0,1,0,0,0,0,0
5242,4,3,0,0,0,0,0,0,0,0
5243,8,0,0,0,0,0,1,0,0,0
5244,7,1,0,1,0,0,0,0,0,0
5245,4,0,0,0,0,0,0,0,0,0
5246,7,1,0,0,0,0,0,0,0,0
5247,6,0,1,0,0,0,0,0,0,0
5248,4,2,1,0,0,0,0,0,0,0
5249,0,0,0,0,0,0,0,0,0,0
5250,9,0,0,0,0,0,0,0,0,0
5251,15,0,0,0,0,0,0,0,1,0
5252,8,0,4,0,0,1,0,0,0,0
5253,6,0,3,1,0,2,0,0,0,0
5254,12,0,2,0,0,1,0,0,0,0
5255,3,1,0,0,0,0,0,0,0,0
5256,8,0,4,2,0,1,0,0,0,0
5257,10,1,0,0,0,0,0,0,0,0
5258,9,2,3,2,0,1,0,0,0,0
5259,13,0,2,1,0,0,0,0,0,0
5260,10,0,1,1,0,0,0,0,0,0
5261,7,0,0,0,0,0,0,0,0,0
5262,11,0,0,0,0,0,1,0,0,0
5263,7,1,0,0,0,0,1,0,1,0
5264,6,0,3,1,0,0,0,0,0,0
5265,5,1,0,0,0,0,0,0,0,0
5266,5,4,0,0,0,0,0,0,0,0
5267,3,1,0,1,1,0,0,0,0,0
5268,6,2,0,0,0,0,0,0,0,0
5269,0,0,0,0,0,0,0,0,0,0
5270,5,1,0,0,0,0,0,0,0,0
5271,8,0,0,0,0,0,0,0,0,0
5272,7,0,0,0,0,0,0,0,0,0
5273,6,0,0,1,0,0,0,0,0,0
5274,3,2,0,0,0,0,0,0,0,0
5275,5,0,0,0,0,0,0,0,0,0
5276,5,2,0,0,0,0,0,0,0,0
5277,9,0,0,0,0,0,0,0,0,0
5278,3,1,0,0,0,0,0,0,0,0
5279,6,1,0,0,0,0,0,0,0,0
5280,2,0,2,1,0,0,0,0,0,0
5281,3,0,0,0,0,0,0,0,0,0
5282,3,0,0,0,0,0,0,0,0,0
5283,3,0,0,0,0,0,0,0,0,0
5284,6,0,0,0,0,0,0,0,0,0
5285,5,0,0,0,0,0,0,0,0,0
5286,6,0,1,0,0,0,0,0,0,0
5287,5,1,0,0,1,0,0,0,0,0
5288,6,0,0,0,0,0,0,0,0,0
5289,1,0,1,0,0,0,0,1,0,0
5290,5,0,1,0,0,0,0,0,0,0
5291,4,1,0,1,0,0,0,0,0,0
5292,5,0,0,1,0,0,0,0,0,0
5293,7,0,2,0,0,0,0,0,0,0
5294,2,0,0,0,0,0,0,0,0,0
5295,7,0,0,0,0,0,0,0,0,0
5296,3,0,0,0,0,0,0,0,0,0
5297,1,1,1,0,0,0,0,0,0,0
5298,3,1,0,0,0,0,0,0,0,0
5299,0,0,1,0,0,0,0,0,0,0
5300,11,0,0,0,0,0,0,0,0,0
5301,19,0,0,1,0,1,0,0,0,0
5302,11,0,0,0,1,0,0,0,0,0
5303,10,0,0,5,1,0,0,0,0,0
5304,10,0,2,0,0,2,0,0,0,0
5305,10,0,0,0,1,1,0,0,1,0
5306,11,0,3,0,0,1,0,0,1,0
5307,8,0,1,1,0,0,0,0,0,0
5308,11,1,2,1,1,1,0,0,0,0
5309,11,6,3,0,0,0,0,0,0,0
5310,9,0,1,0,1,0,1,1,0,0
5311,9,0,0,0,0,0,0,0,0,0
5312,4,0,0,0,1,0,0,0,0,0
5313,6,1,0,0,0,0,0,0,0,1
5314,9,0,0,0,0,0,0,0,0,1
5315,6,1,1,0,1,0,1,0,0,1
5316,9,0,0,0,0,0,0,0,0,1
5317,10,0,0,0,1,0,0,0,0,1
5318,6,0,1,0,0,0,1,0,0,0
5319,5,0,0,0,0,0,0,0,0,0
5320,10,0,2,2,1,0,0,0,0,0
5321,11,0,1,0,0,0,0,0,0,0
5322,8,0,0,0,1,1,0,0,1,0
5323,14,0,0,0,1,0,0,0,0,0
5324,16,0,0,0,1,0,0,0,0,0
5325,11,0,1,0,1,0,0,0,0,0
5326,6,0,2,2,0,0,0,0,0,0
5327,13,0,3,0,0,0,0,0,0,0
5328,14,0,1,0,1,0,0,0,0,0
5329,5,0,3,0,0,0,0,0,0,0
5330,10,1,0,0,1,0,0,0,0,0
5331,8,3,1,0,1,0,0,0,0,0
5332,9,2,1,0,0,0,0,0,0,0
5333,11,0,0,0,0,0,0,0,0,0
5334,15,0,0,0,0,0,0,0,0,0
5335,14,0,1,0,0,0,0,0,0,0
5336,11,4,0,0,0,0,2,0,0,0
5337,13,5,3,0,0,0,2,0,0,0
5338,17,0,2,0,0,0,1,0,0,0
5339,1,0,0,0,0,0,0,0,0,0
5340,8,0,0,0,0,0,0,1,0,0
5341,11,0,0,0,1,0,0,0,0,0
5342,7,0,0,1,0,0,0,0,0,0
5343,6,1,0,0,0,0,0,0,0,0
5344,4,3,0,1,0,0,0,0,0,0
5345,5,0,1,3,0,0,0,0,0,0
5346,6,0,0,2,0,0,0,0,0,0
5347,5,1,0,1,1,0,0,0,0,0
5348,5,0,0,1,0,0,0,0,0,0
5349,1,0,0,0,0,0,0,0,0,0
5350,4,0,2,0,0,0,0,0,0,0
5351,6,0,2,0,0,0,1,0,0,0
5352,8,0,0,1,0,0,0,0,0,0
5353,5,1,2,0,0,0,0,0,0,0
5354,3,0,2,1,0,0,1,0,0,0
5355,2,1,0,0,1,0,1,0,0,0
5356,3,0,0,1,0,0,2,0,0,0
5357,5,2,0,0,1,0,1,0,0,0
5358,5,0,2,0,0,0,1,0,0,0
5359,1,0,0,0,0,0,0,0,0,0
5360,11,0,0,0,1,0,0,0,0,0
5361,15,4,3,0,1,0,0,0,0,0
5362,8,5,2,0,0,0,0,0,0,0
5363,17,0,0,0,0,0,0,0,0,0
5364,18,0,0,0,1,0,0,0,0,0
5365,19,0,0,0,0,0,0,0,0,0
5366,15,4,1,0,0,0,2,0,0,0
5367,15,5,3,0,0,0,2,0,0,0
5368,19,0,2,0,0,0,2,1,0,0
5369,14,0,0,0,0,0,0,0,0,0
5370,13,0,0,0,0,0,1,0,0,0
5371,3,2,0,0,0,0,2,0,0,0
5372,10,0,0,0,0,0,0,0,0,0
5373,5,2,0,0,0,0,1,0,1,0
5374,8,0,0,0,0,0,0,0,0,0
5375,10,0,0,0,0,0,1,0,1,0
5376,12,0,0,0,0,0,1,0,0,0
5377,6,0,0,0,0,0,0,0,0,0
5378,7,1,1,0,0,0,1,0,0,0
5379,7,0,0,0,0,0,0,0,0,0
5380,4,0,0,1,0,0,0,0,0,0
5381,3,0,0,0,0,0,0,0,0,0
5382,4,0,0,1,1,0,0,0,0,0
5383,5,1,0,0,0,0,0,0,0,0
5384,6,1,0,0,0,0,0,0,0,0
5385,2,1,0,1,0,0,0,0,0,0
5386,5,0,1,1,0,0,0,0,0,0
5387,4,0,1,1,0,0,0,0,0,0
5388,0,0,1,0,0,0,0,0,0,0
